Test_ID,Batch_ID,Product,Production_Line,Test_Date,Month_Year,Analyst,TPC_cfu_g,TPC_Limit,TPC_Result,YM_cfu_g,YM_Limit,YM_Result,Coliform_MPN_g,Coliform_Limit,Coliform_Result,Overall_Status,Reviewed_By
MCR-0783,BCH-2023-0783,Masala Peanuts,Line C,2025-07-16 00:00:00,Jul-2025,Suresh B.,1171.0,10000,PASS,475.0,500,PASS,3.4,10,PASS,PASS,Ramesh K.
MCR-0784,BCH-2023-0784,Tapioca Crisps,Line D,2025-07-17 00:00:00,Jul-2025,Leena D.,6535.0,10000,PASS,296.0,500,PASS,6.2,10,PASS,PASS,Priya S.
MCR-0785,BCH-2023-0785,Jackfruit Chips,Line E,2025-07-19 00:00:00,Jul-2025,Sagar A.,1675.0,10000,PASS,453.0,500,PASS,2.9,10,PASS,PASS,Anand M.
MCR-0786,BCH-2023-0786,Okra Chips,Line F,2025-07-20 00:00:00,Jul-2025,Priya S.,7333.0,10000,PASS,473.0,500,PASS,0.3,10,PASS,PASS,Sagar A.
MCR-0787,BCH-2023-0787,Roasted Corn,Line A,2025-07-23 00:00:00,Jul-2025,Anand M.,1894.0,10000,PASS,294.0,500,PASS,6.8,10,PASS,PASS,Divya N.
MCR-0788,BCH-2023-0788,Chickpea Snacks,Line B,2025-07-24 00:00:00,Jul-2025,Meena R.,4616.0,10000,PASS,106.0,500,PASS,0.2,10,PASS,PASS,Karthik V.
MCR-0789,BCH-2023-0789,  Banana Chips ,Line C,2025-07-25 00:00:00,Jul-2025,Karthik V.,-999.0,10000,PASS,100.0,500,PASS,2.5,10,PASS,PAAS,Meena R.
MCR-0790,BCH-2023-0790,Sweet Potato Chips,Line D,2025-07-26 00:00:00,Jul-2025,Divya N.,22242.0,10000,FAIL,107.0,500,PASS,1.8,10,PASS,FAIL,Suresh B.
MCR-0791,BCH-2023-0791,  Masala Peanuts ,Line E,2025-07-28 00:00:00,Jul-2025,Suresh B.,37592.0,10000,FAIL,446.0,500,PASS,6.8,10,PASS,FAIL,Ramesh K.
MCR-0792,BCH-2023-0792,Tapioca Crisps,Line F,2025-07-29 00:00:00,Jul-2025,Leena D.,9072.0,10000,PASS,84.0,500,PASS,5.3,10,PASS,PASS,Priya S.
MCR-0793,BCH-2023-0793,  Jackfruit Chips ,Line A,2025-08-01 00:00:00,Jul-2025,Sagar A.,912.0,10000,PASS,34.0,500,PASS,5.7,10,PASS,PASS,Anand M.
MCR-0794,BCH-2023-0794,Okra Chips,Line B,2025-08-02 00:00:00,Aug-2025,Priya S.,5953.0,10000,PASS,226.0,500,PASS,4.4,10,PASS,PASS,Sagar A.
MCR-0795,BCH-2023-0795,Roasted Corn,Line C,2025-08-03 00:00:00,Aug-2025,Anand M.,,10000,PASS,315.0,500,PASS,7.0,10,PASS,PASS,Divya N.
MCR-0796,BCH-2023-0796,Chickpea Snacks,Line D,2025-08-04 00:00:00,Aug-2025,Meena R.,5059.0,10000,PASS,389.0,500,PASS,5.8,10,PASS,PAAS,Karthik V.
MCR-0797,BCH-2023-0797,Banana Chips,Line E,2025-08-05 00:00:00,Aug-2025,Karthik V.,4298.0,10000,PASS,28.0,500,PASS,5.4,10,PASS,pass ,Meena R.
MCR-0798,BCH-2023-0798,Sweet Potato Chips,Line F,2025-08-06 00:00:00,Aug-2025,Divya N.,1637.0,10000,PASS,148.0,500,PASS,1.6,10,PASS,PASS,Suresh B.
MCR-0799,BCH-2023-0799,Masala Peanuts,Line A,2025-08-11 00:00:00,Aug-2025,Suresh B.,2345.0,10000,PASS,450.0,500,PASS,1.3,10,PASS,PAAS,Ramesh K.
MCR-0800,BCH-2023-0800,Tapioca Crisps,Line B,2025-08-12 00:00:00,Aug-2025,Leena D.,7740.0,10000,PASS,192.0,500,PASS,6.0,10,PASS,pass ,Priya S.
MCR-0801,BCH-2023-0801,  Jackfruit Chips ,Line C,2025-08-15 00:00:00,Aug-2025,Sagar A.,5159.0,10000,PASS,54.0,500,PASS,6.7,10,PASS,PASS,Anand M.
MCR-0802,BCH-2023-0802,Okra Chips,Line D,2025-08-17 00:00:00,Aug-2025,Priya S.,7741.0,10000,PASS,318.0,500,PASS,2.1,10,PASS,PASS,Sagar A.
MCR-0803,BCH-2023-0803,  Roasted Corn ,Line E,2025-08-19 00:00:00,Aug-2025,Anand M.,3836.0,10000,PASS,251.0,500,PASS,6.4,10,PASS,PASS,Divya N.
MCR-0804,BCH-2023-0804,Chickpea Snacks,Line F,2025-08-20 00:00:00,Aug-2025,Meena R.,7897.0,10000,PASS,359.0,500,PASS,4.1,10,PASS,PASS,Karthik V.
MCR-0805,BCH-2023-0805,Banana Chips,Line A,2025-08-22 00:00:00,Aug-2025,Karthik V.,267.0,10000,PASS,243.0,500,PASS,0.7,10,PASS,PASS,Meena R.
MCR-0806,BCH-2023-0806,Sweet Potato Chips,Line B,2025-08-23 00:00:00,Aug-2025,Divya N.,1729.0,10000,PASS,13.0,500,PASS,4.6,10,PASS,PASS,Suresh B.
MCR-0807,BCH-2023-0807,Masala Peanuts,Line C,2025-08-30 00:00:00,Aug-2025,Suresh B.,5087.0,10000,PASS,69.0,500,PASS,3.9,10,PASS,P ASS,Ramesh K.
MCR-0808,BCH-2023-0808,Tapioca Crisps,Line D,2025-08-31 00:00:00,Aug-2025,Leena D.,8655.0,10000,PASS,410.0,500,PASS,6.6,10,PASS,PASS,Priya S.
MCR-0809,BCH-2023-0809,Jackfruit Chips,Line E,2025-09-01 00:00:00,Aug-2025,Sagar A.,42937.0,10000,FAIL,132.0,500,PASS,6.8,10,PASS,FAIL,Anand M.
MCR-0810,BCH-2023-0810,Okra Chips,Line F,2025-09-02 00:00:00,Sep-2025,Priya S.,2409.0,10000,PASS,425.0,500,PASS,6.3,10,PASS,PASS,Sagar A.
MCR-0811,BCH-2023-0811,Roasted Corn,Line A,2025-09-03 00:00:00,Sep-2025,Anand M.,6842.0,10000,PASS,128.0,500,PASS,17.6,10,FAIL,FAIL,Divya N.
MCR-0812,BCH-2023-0812,Chickpea Snacks,Line B,2025-09-04 00:00:00,Sep-2025,Meena R.,9068.0,10000,PASS,313.0,500,PASS,7.3,10,PASS,PASS,Karthik V.
MCR-0813,BCH-2023-0813,Banana Chips,Line C,2025-09-06 00:00:00,Sep-2025,Karthik V.,5530.0,10000,PASS,305.0,500,PASS,3.8,10,PASS,PASS,Meena R.
MCR-0814,BCH-2023-0814,Sweet Potato Chips,Line D,2025-09-08 00:00:00,Sep-2025,Divya N.,8248.0,10000,PASS,16.0,500,PASS,,10,PASS,PASS,Suresh B.
MCR-0815,BCH-2023-0815,Masala Peanuts,Line E,2025-09-09 00:00:00,Sep-2025,Suresh B.,8547.0,10000,PASS,481.0,500,PASS,7.1,10,PASS,PASS,Ramesh K.
MCR-0816,BCH-2023-0816,Tapioca Crisps,Line F,2025-09-11 00:00:00,Sep-2025,Leena D.,7680.0,10000,PASS,150.0,500,PASS,1.2,10,PASS,PASS,Priya S.
MCR-0817,BCH-2023-0817,Jackfruit Chips,Line A,2025-09-13 00:00:00,Sep-2025,Sagar A.,44312.0,10000,FAIL,416.0,500,PASS,8.1,10,PASS,FAIL,Anand M.
MCR-0818,BCH-2023-0818,Okra Chips,Line B,2025-09-15 00:00:00,Sep-2025,Priya S.,29305.0,10000,FAIL,340.0,500,PASS,,10,PASS,FAIL,Sagar A.
MCR-0819,BCH-2023-0819,Roasted Corn,Line C,2025-09-16 00:00:00,Sep-2025,Anand M.,4850.0,10000,PASS,354.0,500,PASS,0.7,10,PASS,PASS,Divya N.
MCR-0820,BCH-2023-0820,Chickpea Snacks,Line D,2025-09-17 00:00:00,Sep-2025,Meena R.,17475.0,10000,FAIL,1927.0,500,FAIL,6.5,10,PASS,FAIL,Karthik V.
MCR-0821,BCH-2023-0821,Banana Chips,Line E,2025-09-18 00:00:00,Sep-2025,Karthik V.,8379.0,10000,PASS,233.0,500,PASS,2.3,10,PASS,PASS,Meena R.
MCR-0822,BCH-2023-0822,Sweet Potato Chips,Line F,2025-09-20 00:00:00,Sep-2025,Divya N.,,10000,PASS,167.0,500,PASS,2.9,10,PASS,PASS,Suresh B.
MCR-0823,BCH-2023-0823,Masala Peanuts,Line A,2025-09-21 00:00:00,Sep-2025,Suresh B.,9350.0,10000,PASS,471.0,500,PASS,5.1,10,PASS,PASS,Ramesh K.
MCR-0824,BCH-2023-0824,Tapioca Crisps,Line B,2025-09-22 00:00:00,Sep-2025,Leena D.,7771.0,10000,PASS,338.0,500,PASS,3.1,10,PASS,PASS,Priya S.
MCR-0825,BCH-2023-0825,Jackfruit Chips,Line C,2025-09-23 00:00:00,Sep-2025,Sagar A.,8732.0,10000,PASS,460.0,500,PASS,4.7,10,PASS,PASS,Anand M.
MCR-0826,BCH-2023-0826,Okra Chips,Line D,2025-09-24 00:00:00,Sep-2025,Priya S.,5175.0,10000,PASS,481.0,500,PASS,7.3,10,PASS,PASS,Sagar A.
MCR-0827,BCH-2023-0827,Roasted Corn,Line E,2025-09-25 00:00:00,Sep-2025,Anand M.,15411.0,10000,FAIL,181.0,500,PASS,7.8,10,PASS,FAIL,Divya N.
MCR-0828,BCH-2023-0828,Chickpea Snacks,Line F,2025-09-26 00:00:00,Sep-2025,Meena R.,8417.0,10000,PASS,70.0,500,PASS,5.1,10,PASS,PASS,Karthik V.
MCR-0829,BCH-2023-0829,Banana Chips,Line A,2025-09-27 00:00:00,Sep-2025,Karthik V.,790.0,10000,PASS,45.0,500,PASS,2.3,10,PASS,PASS,Meena R.
MCR-0830,BCH-2023-0830,Sweet Potato Chips,Line B,2025-09-29 00:00:00,Sep-2025,Divya N.,6324.0,10000,PASS,55.0,500,PASS,0.2,10,PASS,P ASS,Suresh B.
MCR-0831,BCH-2023-0831,  Masala Peanuts ,Line C,2025-10-01 00:00:00,Sep-2025,Suresh B.,737.0,10000,PASS,,500,PASS,4.5,10,PASS,PASS,Ramesh K.
MCR-0832,BCH-2023-0832,  Tapioca Crisps ,Line D,2025-10-02 00:00:00,Oct-2025,Leena D.,5427.0,10000,PASS,56.0,500,PASS,5.1,10,PASS,PAAS,Priya S.
MCR-0833,BCH-2023-0833,  Jackfruit Chips ,Line E,2025-10-04 00:00:00,Oct-2025,Sagar A.,2213.0,10000,PASS,187.0,500,PASS,5.9,10,PASS,PASS,Anand M.
MCR-0834,BCH-2023-0834,  Okra Chips ,Line F,2025-10-11 00:00:00,Oct-2025,Priya S.,2623.0,10000,PASS,289.0,500,PASS,2.7,10,PASS,PASS,Sagar A.
MCR-0835,BCH-2023-0835,Roasted Corn,Line A,2025-10-13 00:00:00,Oct-2025,Anand M.,539.0,10000,PASS,270.0,500,PASS,2.0,10,PASS,pass ,Divya N.
MCR-0836,BCH-2023-0836,Chickpea Snacks,Line B,2025-10-14 00:00:00,Oct-2025,Meena R.,2728.0,10000,PASS,136.0,500,PASS,2.1,10,PASS,PASS,Karthik V.
MCR-0837,BCH-2023-0837,Banana Chips,Line C,2025-10-16 00:00:00,Oct-2025,Karthik V.,3554.0,10000,PASS,3495.0,500,FAIL,2.5,10,PASS,FAIL,Meena R.
MCR-0838,BCH-2023-0838,Sweet Potato Chips,Line D,2025-10-18 00:00:00,Oct-2025,Divya N.,5799.0,10000,PASS,295.0,500,PASS,2.3,10,PASS,PASS,Suresh B.
MCR-0839,BCH-2023-0839,Masala Peanuts,Line E,2025-10-19 00:00:00,Oct-2025,Suresh B.,14069.0,10000,FAIL,426.0,500,PASS,5.6,10,PASS,FAIL,Ramesh K.
MCR-0840,BCH-2023-0840,Tapioca Crisps,Line F,2025-10-26 00:00:00,Oct-2025,Leena D.,6817.0,10000,PASS,143.0,500,PASS,6.3,10,PASS,PASS,Priya S.
MCR-0841,BCH-2024-0841,Jackfruit Chips,Line A,2025-10-27 00:00:00,Oct-2025,Sagar A.,,10000,PASS,404.0,500,PASS,1.0,10,PASS,PASS,Anand M.
MCR-0842,BCH-2024-0842,Okra Chips,Line B,2025-10-28 00:00:00,Oct-2025,Priya S.,3935.0,10000,PASS,365.0,500,PASS,4.8,10,PASS,PASS,Sagar A.
MCR-0843,BCH-2024-0843,Roasted Corn,Line C,2025-10-29 00:00:00,Oct-2025,Anand M.,451.0,10000,PASS,214.0,500,PASS,2.0,10,PASS,PASS,Divya N.
MCR-0844,BCH-2024-0844,Chickpea Snacks,Line D,2025-10-31 00:00:00,Oct-2025,Meena R.,609.0,10000,PASS,318.0,500,PASS,5.3,10,PASS,P ASS,Karthik V.
MCR-0845,BCH-2024-0845,Banana Chips,Line E,2025-11-01 00:00:00,Oct-2025,Karthik V.,7990.0,10000,PASS,90.0,500,PASS,7.4,10,PASS,PASS,Meena R.
MCR-0846,BCH-2024-0846,  Sweet Potato Chips ,Line F,2025-11-02 00:00:00,Nov-2025,Divya N.,5285.0,10000,PASS,314.0,500,PASS,7.3,10,PASS,PASS,Suresh B.
MCR-0847,BCH-2024-0847,Masala Peanuts,Line A,2025-11-03 00:00:00,Nov-2025,Suresh B.,30886.0,10000,FAIL,263.0,500,PASS,6.9,10,PASS,FAIL,Ramesh K.
MCR-0848,BCH-2024-0848,Tapioca Crisps,Line B,2025-11-04 00:00:00,Nov-2025,Leena D.,-999.0,10000,PASS,244.0,500,PASS,0.5,10,PASS,PASS,Priya S.
MCR-0849,BCH-2024-0849,  Jackfruit Chips ,Line C,2025-11-05 00:00:00,Nov-2025,Sagar A.,7857.0,10000,PASS,189.0,500,PASS,0.8,10,PASS,PASS,Anand M.
MCR-0850,BCH-2024-0850,Okra Chips,Line D,2025-11-08 00:00:00,Nov-2025,Priya S.,6165.0,10000,PASS,81.0,500,PASS,0.7,10,PASS,PASS,Sagar A.
MCR-0851,BCH-2024-0851,  Roasted Corn ,Line E,2025-11-09 00:00:00,Nov-2025,Anand M.,4405.0,10000,PASS,307.0,500,PASS,5.4,10,PASS,PASS,Divya N.
MCR-0852,BCH-2024-0852,Chickpea Snacks,Line F,2025-11-12 00:00:00,Nov-2025,Meena R.,1587.0,10000,PASS,302.0,500,PASS,6.3,10,PASS,PASS,Karthik V.
MCR-0853,BCH-2024-0853,Banana Chips,Line A,2025-11-14 00:00:00,Nov-2025,Karthik V.,7466.0,10000,PASS,186.0,500,PASS,2.4,10,PASS,PASS,Meena R.
MCR-0854,BCH-2024-0854,Sweet Potato Chips,Line B,2025-11-15 00:00:00,Nov-2025,Divya N.,4670.0,10000,PASS,256.0,500,PASS,5.0,10,PASS,PASS,Suresh B.
MCR-0855,BCH-2024-0855,Masala Peanuts,Line C,2025-11-16 00:00:00,Nov-2025,Suresh B.,7053.0,10000,PASS,68.0,500,PASS,1.3,10,PASS,pass ,Ramesh K.
MCR-0856,BCH-2024-0856,Tapioca Crisps,Line D,2025-11-18 00:00:00,Nov-2025,Leena D.,954.0,10000,PASS,279.0,500,PASS,40.8,10,FAIL,FAIL,Priya S.
MCR-0857,BCH-2024-0857,Jackfruit Chips,Line E,2025-11-20 00:00:00,Nov-2025,Sagar A.,,10000,PASS,261.0,500,PASS,7.0,10,PASS,PASS,Anand M.
MCR-0858,BCH-2024-0858,Okra Chips,Line F,2025-11-21 00:00:00,Nov-2025,Priya S.,6905.0,10000,PASS,42.0,500,PASS,6.0,10,PASS,PASS,Sagar A.
MCR-0859,BCH-2024-0859,Roasted Corn,Line A,2025-11-22 00:00:00,Nov-2025,Anand M.,4986.0,10000,PASS,50.0,500,PASS,4.9,10,PASS,PASS,Divya N.
MCR-0860,BCH-2024-0860,  Chickpea Snacks ,Line B,2025-11-24 00:00:00,Nov-2025,Meena R.,3259.0,10000,PASS,265.0,500,PASS,3.9,10,PASS,PASS,Karthik V.
MCR-0861,BCH-2024-0861,Banana Chips,Line C,2025-11-25 00:00:00,Nov-2025,Karthik V.,50833.0,10000,FAIL,150.0,500,PASS,4.2,10,PASS,FAIL,Meena R.
MCR-0862,BCH-2024-0862,Sweet Potato Chips,Line D,2025-11-26 00:00:00,Nov-2025,Divya N.,266.0,10000,PASS,263.0,500,PASS,5.9,10,PASS,PASS,Suresh B.
MCR-0863,BCH-2024-0863,Masala Peanuts,Line E,2025-11-27 00:00:00,Nov-2025,Suresh B.,3798.0,10000,PASS,114.0,500,PASS,4.3,10,PASS,PASS,Ramesh K.
MCR-0864,BCH-2024-0864,Tapioca Crisps,Line F,2025-11-28 00:00:00,Nov-2025,Leena D.,6784.0,10000,PASS,147.0,500,PASS,25.6,10,FAIL,FAIL,Priya S.
MCR-0865,BCH-2024-0865,Jackfruit Chips,Line A,2025-11-30 00:00:00,Nov-2025,Sagar A.,4996.0,10000,PASS,138.0,500,PASS,3.6,10,PASS,PASS,Anand M.
MCR-0866,BCH-2024-0866,Okra Chips,Line B,2025-12-01 00:00:00,Nov-2025,Priya S.,5307.0,10000,PASS,193.0,500,PASS,1.8,10,PASS,PASS,Sagar A.
MCR-0867,BCH-2024-0867,Roasted Corn,Line C,2025-12-02 00:00:00,Dec-2025,Anand M.,5522.0,10000,PASS,305.0,500,PASS,0.4,10,PASS,PASS,Divya N.
MCR-0868,BCH-2024-0868,Chickpea Snacks,Line D,2025-12-07 00:00:00,Dec-2025,Meena R.,5973.0,10000,PASS,181.0,500,PASS,5.3,10,PASS,PASS,Karthik V.
MCR-0869,BCH-2024-0869,Banana Chips,Line E,2025-12-08 00:00:00,Dec-2025,Karthik V.,1938.0,10000,PASS,315.0,500,PASS,2.6,10,PASS,PASS,Meena R.
MCR-0870,BCH-2024-0870,Sweet Potato Chips,Line F,2025-12-09 00:00:00,Dec-2025,Divya N.,3127.0,10000,PASS,284.0,500,PASS,3.6,10,PASS,PASS,Suresh B.
MCR-0871,BCH-2024-0871,Masala Peanuts,Line A,2025-12-11 00:00:00,Dec-2025,Suresh B.,2163.0,10000,PASS,424.0,500,PASS,2.1,10,PASS,PASS,Ramesh K.
MCR-0872,BCH-2024-0872,Tapioca Crisps,Line B,2025-12-12 00:00:00,Dec-2025,Leena D.,4555.0,10000,PASS,380.0,500,PASS,3.3,10,PASS,PASS,Priya S.
MCR-0873,BCH-2024-0873,Jackfruit Chips,Line C,2025-12-13 00:00:00,Dec-2025,Sagar A.,8386.0,10000,PASS,277.0,500,PASS,3.5,10,PASS,PASS,Anand M.
MCR-0874,BCH-2024-0874,Okra Chips,Line D,2025-12-14 00:00:00,Dec-2025,Priya S.,40883.0,10000,FAIL,3631.0,500,FAIL,7.2,10,PASS,FAIL,Sagar A.
MCR-0875,BCH-2024-0875,  Roasted Corn ,Line E,2025-12-16 00:00:00,Dec-2025,Anand M.,,10000,PASS,260.0,500,PASS,0.9,10,PASS,PASS,Divya N.
MCR-0876,BCH-2024-0876,Chickpea Snacks,Line F,2025-12-17 00:00:00,Dec-2025,Meena R.,7205.0,10000,PASS,180.0,500,PASS,5.3,10,PASS,PASS,Karthik V.
MCR-0877,BCH-2024-0877,Banana Chips,Line A,2025-12-18 00:00:00,Dec-2025,Karthik V.,7464.0,10000,PASS,254.0,500,PASS,1.1,10,PASS,PASS,Meena R.
MCR-0878,BCH-2024-0878,Sweet Potato Chips,Line B,2025-12-19 00:00:00,Dec-2025,Divya N.,2416.0,10000,PASS,119.0,500,PASS,6.2,10,PASS,PASS,Suresh B.
MCR-0879,BCH-2024-0879,Masala Peanuts,Line C,2025-12-20 00:00:00,Dec-2025,Suresh B.,,10000,PASS,397.0,500,PASS,1.7,10,PASS,P ASS,Ramesh K.
MCR-0880,BCH-2024-0880,Tapioca Crisps,Line D,2025-12-25 00:00:00,Dec-2025,Leena D.,3959.0,10000,PASS,266.0,500,PASS,1.8,10,PASS,PASS,Priya S.
MCR-0881,BCH-2024-0881,Jackfruit Chips,Line E,2025-12-26 00:00:00,Dec-2025,Sagar A.,7722.0,10000,PASS,142.0,500,PASS,6.4,10,PASS,PASS,Anand M.
MCR-0882,BCH-2024-0882,Okra Chips,Line F,2025-12-27 00:00:00,Dec-2025,Priya S.,8266.0,10000,PASS,,500,PASS,7.5,10,PASS,PASS,Sagar A.
MCR-0883,BCH-2024-0883,Roasted Corn,Line A,2025-12-28 00:00:00,Dec-2025,Anand M.,-999.0,10000,FAIL,3785.0,500,FAIL,,10,PASS,FAIL,Divya N.
MCR-0884,BCH-2024-0884,Chickpea Snacks,Line B,2025-12-30 00:00:00,Dec-2025,Meena R.,5594.0,10000,PASS,271.0,500,PASS,4.8,10,PASS,PASS,Karthik V.
MCR-0885,BCH-2024-0885,Banana Chips,Line C,2025-12-31 00:00:00,Dec-2025,Karthik V.,1870.0,10000,PASS,372.0,500,PASS,,10,PASS,PASS,Meena R.
MCR-0886,BCH-2024-0886,Sweet Potato Chips,Line D,2026-01-01 00:00:00,Dec-2025,Divya N.,8056.0,10000,PASS,349.0,500,PASS,4.3,10,PASS,PASS,Suresh B.
MCR-0887,BCH-2024-0887,Masala Peanuts,Line E,2026-01-02 00:00:00,Jan-2026,Suresh B.,1373.0,10000,PASS,100.0,500,PASS,4.2,10,PASS,PASS,Ramesh K.
MCR-0888,BCH-2024-0888,Tapioca Crisps,Line F,2026-01-03 00:00:00,Jan-2026,Leena D.,4724.0,10000,PASS,237.0,500,PASS,3.3,10,PASS,PASS,Priya S.
MCR-0889,BCH-2024-0889,Jackfruit Chips,Line A,2026-01-04 00:00:00,Jan-2026,Sagar A.,3641.0,10000,PASS,130.0,500,PASS,,10,PASS,PASS,Anand M.
MCR-0890,BCH-2024-0890,Okra Chips,Line B,2026-01-05 00:00:00,Jan-2026,Priya S.,-999.0,10000,PASS,114.0,500,PASS,1.3,10,PASS,PASS,Sagar A.
MCR-0891,BCH-2024-0891,Roasted Corn,Line C,2026-01-07 00:00:00,Jan-2026,Anand M.,3609.0,10000,PASS,110.0,500,PASS,2.0,10,PASS,pass ,Divya N.
MCR-0892,BCH-2024-0892,  Chickpea Snacks ,Line D,2026-01-08 00:00:00,Jan-2026,Meena R.,1845.0,10000,PASS,234.0,500,PASS,6.7,10,PASS,PASS,Karthik V.
MCR-0893,BCH-2024-0893,Banana Chips,Line E,2026-01-09 00:00:00,Jan-2026,Karthik V.,14198.0,10000,FAIL,1623.0,500,FAIL,1.7,10,PASS,FAIL,Meena R.
MCR-0894,BCH-2024-0894,Sweet Potato Chips,Line F,2026-01-12 00:00:00,Jan-2026,Divya N.,6704.0,10000,PASS,30.0,500,PASS,3.5,10,PASS,P ASS,Suresh B.
MCR-0895,BCH-2024-0895,Masala Peanuts,Line A,2026-01-13 00:00:00,Jan-2026,Suresh B.,6661.0,10000,PASS,203.0,500,PASS,2.1,10,PASS,PASS,Ramesh K.
MCR-0896,BCH-2024-0896,Tapioca Crisps,Line B,2026-01-14 00:00:00,Jan-2026,Leena D.,2270.0,10000,PASS,253.0,500,PASS,2.1,10,PASS,PAAS,Priya S.
MCR-0897,BCH-2024-0897,Jackfruit Chips,Line C,2026-01-15 00:00:00,Jan-2026,Sagar A.,7195.0,10000,PASS,384.0,500,PASS,2.2,10,PASS,PAAS,Anand M.
MCR-0898,BCH-2024-0898,Okra Chips,Line D,2026-01-18 00:00:00,Jan-2026,Priya S.,49348.0,10000,FAIL,287.0,500,PASS,8.2,10,PASS,FAIL,Sagar A.
MCR-0899,BCH-2024-0899,Roasted Corn,Line E,2026-01-20 00:00:00,Jan-2026,Anand M.,,10000,PASS,233.0,500,PASS,4.8,10,PASS,PASS,Divya N.
MCR-0900,BCH-2024-0900,Chickpea Snacks,Line F,2026-01-21 00:00:00,Jan-2026,Meena R.,864.0,10000,PASS,28.0,500,PASS,5.0,10,PASS,PASSS,Karthik V.
MCR-0901,BCH-2024-0901,Banana Chips,Line A,2026-01-23 00:00:00,Jan-2026,Karthik V.,5236.0,10000,PASS,393.0,500,PASS,1.6,10,PASS,PASS,Meena R.
MCR-0902,BCH-2024-0902,Sweet Potato Chips,Line B,2026-01-24 00:00:00,Jan-2026,Divya N.,,10000,PASS,358.0,500,PASS,18.5,10,FAIL,FAIL,Suresh B.
MCR-0903,BCH-2024-0903,Masala Peanuts,Line C,2026-01-26 00:00:00,Jan-2026,Suresh B.,7266.0,10000,PASS,393.0,500,PASS,2.9,10,PASS,PASS,Ramesh K.
MCR-0904,BCH-2024-0904,Tapioca Crisps,Line D,2026-01-27 00:00:00,Jan-2026,Leena D.,5456.0,10000,PASS,1251.0,500,FAIL,7.8,10,PASS,FAIL,Priya S.
MCR-0905,BCH-2024-0905,Jackfruit Chips,Line E,2026-01-30 00:00:00,Jan-2026,Sagar A.,5537.0,10000,PASS,35.0,500,PASS,2.6,10,PASS,PASS,Anand M.
MCR-0906,BCH-2024-0906,Okra Chips,Line F,2026-02-04 00:00:00,Feb-2026,Priya S.,1312.0,10000,PASS,681.0,500,FAIL,4.5,10,PASS,FAIL,Sagar A.
MCR-0907,BCH-2024-0907,Roasted Corn,Line A,2026-02-07 00:00:00,Feb-2026,Anand M.,1002.0,10000,PASS,61.0,500,PASS,5.9,10,PASS,PAAS,Divya N.
MCR-0908,BCH-2024-0908,Chickpea Snacks,Line B,2026-02-09 00:00:00,Feb-2026,Meena R.,7249.0,10000,PASS,329.0,500,PASS,4.8,10,PASS,PASS,Karthik V.
MCR-0909,BCH-2024-0909,Banana Chips,Line C,2026-02-11 00:00:00,Feb-2026,Karthik V.,2934.0,10000,PASS,80.0,500,PASS,0.6,10,PASS,PASS,Meena R.
MCR-0910,BCH-2024-0910,Sweet Potato Chips,Line D,2026-02-12 00:00:00,Feb-2026,Divya N.,1059.0,10000,PASS,89.0,500,PASS,,10,PASS,PASS,Suresh B.
MCR-0911,BCH-2024-0911,Masala Peanuts,Line E,2026-02-13 00:00:00,Feb-2026,Suresh B.,3641.0,10000,PASS,310.0,500,PASS,1.1,10,PASS,PASS,Ramesh K.
MCR-0912,BCH-2024-0912,Tapioca Crisps,Line F,2026-02-14 00:00:00,Feb-2026,Leena D.,4016.0,10000,PASS,367.0,500,PASS,2.8,10,PASS,PASS,Priya S.
MCR-0913,BCH-2024-0913,Jackfruit Chips,Line A,2026-02-15 00:00:00,Feb-2026,Sagar A.,6378.0,10000,PASS,343.0,500,PASS,,10,PASS,PASS,Anand M.
MCR-0914,BCH-2024-0914,  Okra Chips ,Line B,2026-02-16 00:00:00,Feb-2026,Priya S.,5200.0,10000,PASS,313.0,500,PASS,3.0,10,PASS,PASS,Sagar A.
MCR-0915,BCH-2024-0915,Roasted Corn,Line C,2026-02-18 00:00:00,Feb-2026,Anand M.,973.0,10000,PASS,81.0,500,PASS,2.8,10,PASS,PASS,Divya N.
MCR-0916,BCH-2024-0916,Chickpea Snacks,Line D,2026-02-19 00:00:00,Feb-2026,Meena R.,2512.0,10000,PASS,243.0,500,PASS,4.7,10,PASS,PASS,Karthik V.
MCR-0917,BCH-2024-0917,Banana Chips,Line E,2026-02-20 00:00:00,Feb-2026,Karthik V.,5984.0,10000,PASS,326.0,500,PASS,3.7,10,PASS,PASSS,Meena R.
MCR-0918,BCH-2024-0918,Sweet Potato Chips,Line F,2026-02-21 00:00:00,Feb-2026,Divya N.,3946.0,10000,PASS,319.0,500,PASS,7.0,10,PASS,PASS,Suresh B.
MCR-0919,BCH-2024-0919,Masala Peanuts,Line A,2026-02-22 00:00:00,Feb-2026,Suresh B.,46617.0,10000,FAIL,701.0,500,FAIL,6.1,10,PASS,FAIL,Ramesh K.
MCR-0920,BCH-2024-0920,Tapioca Crisps,Line B,2026-02-23 00:00:00,Feb-2026,Leena D.,17851.0,10000,FAIL,372.0,500,PASS,,10,PASS,FAIL,Priya S.
MCR-0921,BCH-2024-0921,Jackfruit Chips,Line C,2026-02-24 00:00:00,Feb-2026,Sagar A.,25986.0,10000,FAIL,329.0,500,PASS,4.1,10,PASS,FAIL,Anand M.
