PC_Test_ID,Batch_ID,Product,Production_Line,Test_Date,Month_Year,Analyst,pH_Value,pH_Min,pH_Max,pH_Result,Moisture_Pct,Moisture_Limit,Moisture_Result,Purity_Pct,Purity_Min,Purity_Result,Overall_Status
PHY-0843,BCH-2024-0843,Roasted Corn,Line C,2025-10-29 00:00:00,Oct-2025,Meena R.,6.29,4.5,6.5,PASS,3.2,3.5,PASS,96.5,92,PASS,PASS
PHY-0844,BCH-2024-0844,Chickpea Snacks,Line D,2025-10-31 00:00:00,Oct-2025,Karthik V.,5.14,4.5,6.5,PASS,1.06,3.5,PASS,97.0,92,PASS,PASS
PHY-0845,BCH-2024-0845,Banana Chips,Line E,2025-11-01 00:00:00,Oct-2025,Divya N.,4.84,4.5,6.5,PASS,2.38,3.5,PASS,95.5,92,PASS,PASS
PHY-0846,BCH-2024-0846,Sweet Potato Chips,Line F,2025-11-02 00:00:00,Nov-2025,Suresh B.,5.09,4.5,6.5,PASS,1.61,3.5,PASS,93.0,92,PASS,PASS
PHY-0847,BCH-2024-0847,Masala Peanuts,Line A,2025-11-03 00:00:00,Nov-2025,Leena D.,5.65,4.5,6.5,PASS,4.22,3.5,FAIL,93.0,92,PASS,FAIL
PHY-0848,BCH-2024-0848,Tapioca Crisps,Line B,2025-11-04 00:00:00,Nov-2025,Sagar A.,4.98,4.5,6.5,PASS,2.8,3.5,PASS,96.3,92,PASS,PASS
PHY-0849,BCH-2024-0849,Jackfruit Chips,Line C,2025-11-05 00:00:00,Nov-2025,Priya S.,4.85,4.5,6.5,PASS,1.24,3.5,PASS,98.4,92,PASS,PASS
PHY-0850,BCH-2024-0850,Okra Chips,Line D,2025-11-08 00:00:00,Nov-2025,Anand M.,4.89,4.5,6.5,PASS,2.65,3.5,PASS,93.2,92,PASS,PASS
PHY-0851,BCH-2024-0851,Roasted Corn,Line E,2025-11-09 00:00:00,Nov-2025,Meena R.,6.04,4.5,6.5,PASS,0.91,3.5,PASS,93.0,92,PASS,PASS
PHY-0852,BCH-2024-0852,Chickpea Snacks,Line F,2025-11-12 00:00:00,Nov-2025,Karthik V.,6.05,4.5,6.5,PASS,2.67,3.5,PASS,94.8,92,PASS,PASS
PHY-0853,BCH-2024-0853,Banana Chips,Line A,2025-11-14 00:00:00,Nov-2025,Divya N.,5.01,4.5,6.5,PASS,1.32,3.5,PASS,92.5,92,PASS,PASS
PHY-0854,BCH-2024-0854,Sweet Potato Chips,Line B,2025-11-15 00:00:00,Nov-2025,Suresh B.,5.35,4.5,6.5,PASS,3.1,3.5,PASS,95.6,92,PASS,PASS
PHY-0855,BCH-2024-0855,Masala Peanuts,Line C,2025-11-16 00:00:00,Nov-2025,Leena D.,4.68,4.5,6.5,PASS,1.03,3.5,PASS,95.1,92,PASS,PASS
PHY-0856,BCH-2024-0856,Tapioca Crisps,Line D,2025-11-18 00:00:00,Nov-2025,Sagar A.,3.84,4.5,6.5,FAIL,5.42,3.5,FAIL,96.3,92,PASS,FAIL
PHY-0857,BCH-2024-0857,Jackfruit Chips,Line E,2025-11-20 00:00:00,Nov-2025,Priya S.,4.94,4.5,6.5,PASS,2.95,3.5,PASS,93.3,92,PASS,PASS
PHY-0858,BCH-2024-0858,Okra Chips,Line F,2025-11-21 00:00:00,Nov-2025,Anand M.,5.27,4.5,6.5,PASS,1.01,3.5,PASS,94.6,92,PASS,PASS
PHY-0859,BCH-2024-0859,Roasted Corn,Line A,2025-11-22 00:00:00,Nov-2025,Meena R.,5.26,4.5,6.5,PASS,1.11,3.5,PASS,98.0,92,PASS,PASS
PHY-0860,BCH-2024-0860,Chickpea Snacks,Line B,2025-11-24 00:00:00,Nov-2025,Karthik V.,5.39,4.5,6.5,PASS,1.27,3.5,PASS,95.9,92,PASS,PASS
PHY-0861,BCH-2024-0861,Banana Chips,Line C,2025-11-25 00:00:00,Nov-2025,Divya N.,3.97,4.5,6.5,FAIL,1.42,3.5,PASS,95.6,92,PASS,FAIL
PHY-0862,BCH-2024-0862,Sweet Potato Chips,Line D,2025-11-26 00:00:00,Nov-2025,Suresh B.,4.89,4.5,6.5,PASS,1.08,3.5,PASS,97.3,92,PASS,PASS
PHY-0863,BCH-2024-0863,Masala Peanuts,Line E,2025-11-27 00:00:00,Nov-2025,Leena D.,5.73,4.5,6.5,PASS,1.88,3.5,PASS,97.7,92,PASS,PASS
PHY-0864,BCH-2024-0864,Tapioca Crisps,Line F,2025-11-28 00:00:00,Nov-2025,Sagar A.,3.91,4.5,6.5,FAIL,1.57,3.5,PASS,95.5,92,PASS,FAIL
PHY-0865,BCH-2024-0865,Jackfruit Chips,Line A,2025-11-30 00:00:00,Nov-2025,Priya S.,5.18,4.5,6.5,PASS,1.87,3.5,PASS,99.1,92,PASS,PASS
PHY-0866,BCH-2024-0866,Okra Chips,Line B,2025-12-01 00:00:00,Nov-2025,Anand M.,5.16,4.5,6.5,PASS,2.73,3.5,PASS,94.2,92,PASS,PASS
PHY-0867,BCH-2024-0867,Roasted Corn,Line C,2025-12-02 00:00:00,Dec-2025,Meena R.,5.56,4.5,6.5,PASS,1.67,3.5,PASS,96.0,92,PASS,PASS
PHY-0868,BCH-2024-0868,Chickpea Snacks,Line D,2025-12-07 00:00:00,Dec-2025,Karthik V.,5.3,4.5,6.5,PASS,2.7,3.5,PASS,93.2,92,PASS,PASS
PHY-0869,BCH-2024-0869,Banana Chips,Line E,2025-12-08 00:00:00,Dec-2025,Divya N.,4.73,4.5,6.5,PASS,2.23,3.5,PASS,97.4,92,PASS,PASS
PHY-0870,BCH-2024-0870,Sweet Potato Chips,Line F,2025-12-09 00:00:00,Dec-2025,Suresh B.,5.11,4.5,6.5,PASS,1.2,3.5,PASS,92.9,92,PASS,PASS
PHY-0871,BCH-2024-0871,Masala Peanuts,Line A,2025-12-11 00:00:00,Dec-2025,Leena D.,4.7,4.5,6.5,PASS,1.6,3.5,PASS,95.6,92,PASS,PASS
PHY-0872,BCH-2024-0872,Tapioca Crisps,Line B,2025-12-12 00:00:00,Dec-2025,Sagar A.,4.93,4.5,6.5,PASS,1.55,3.5,PASS,92.6,92,PASS,PASS
PHY-0873,BCH-2024-0873,Jackfruit Chips,Line C,2025-12-13 00:00:00,Dec-2025,Priya S.,6.16,4.5,6.5,PASS,2.52,3.5,PASS,96.8,92,PASS,PASS
PHY-0874,BCH-2024-0874,Okra Chips,Line D,2025-12-14 00:00:00,Dec-2025,Anand M.,4.03,4.5,6.5,FAIL,5.03,3.5,FAIL,95.3,92,PASS,FAIL
PHY-0875,BCH-2024-0875,Roasted Corn,Line E,2025-12-16 00:00:00,Dec-2025,Meena R.,6.1,4.5,6.5,PASS,1.01,3.5,PASS,93.3,92,PASS,PASS
PHY-0876,BCH-2024-0876,Chickpea Snacks,Line F,2025-12-17 00:00:00,Dec-2025,Karthik V.,6.24,4.5,6.5,PASS,2.91,3.5,PASS,97.1,92,PASS,PASS
PHY-0877,BCH-2024-0877,Banana Chips,Line A,2025-12-18 00:00:00,Dec-2025,Divya N.,4.97,4.5,6.5,PASS,2.16,3.5,PASS,98.5,92,PASS,PASS
PHY-0878,BCH-2024-0878,Sweet Potato Chips,Line B,2025-12-19 00:00:00,Dec-2025,Suresh B.,5.26,4.5,6.5,PASS,2.88,3.5,PASS,98.5,92,PASS,PASS
PHY-0879,BCH-2024-0879,Masala Peanuts,Line C,2025-12-20 00:00:00,Dec-2025,Leena D.,5.09,4.5,6.5,PASS,3.25,3.5,PASS,96.5,92,PASS,PASS
PHY-0880,BCH-2024-0880,Tapioca Crisps,Line D,2025-12-25 00:00:00,Dec-2025,Sagar A.,5.56,4.5,6.5,PASS,3.02,3.5,PASS,93.5,92,PASS,PASS
PHY-0881,BCH-2024-0881,Jackfruit Chips,Line E,2025-12-26 00:00:00,Dec-2025,Priya S.,5.83,4.5,6.5,PASS,2.68,3.5,PASS,97.6,92,PASS,PASS
PHY-0882,BCH-2024-0882,Okra Chips,Line F,2025-12-27 00:00:00,Dec-2025,Anand M.,6.33,4.5,6.5,PASS,1.08,3.5,PASS,93.4,92,PASS,PASS
PHY-0883,BCH-2024-0883,Roasted Corn,Line A,2025-12-28 00:00:00,Dec-2025,Meena R.,5.09,4.5,6.5,PASS,1.1,3.5,PASS,88.7,92,FAIL,FAIL
PHY-0884,BCH-2024-0884,Chickpea Snacks,Line B,2025-12-30 00:00:00,Dec-2025,Karthik V.,5.75,4.5,6.5,PASS,2.44,3.5,PASS,96.2,92,PASS,PASS
PHY-0885,BCH-2024-0885,Banana Chips,Line C,2025-12-31 00:00:00,Dec-2025,Divya N.,6.12,4.5,6.5,PASS,2.1,3.5,PASS,95.7,92,PASS,PASS
PHY-0886,BCH-2024-0886,Sweet Potato Chips,Line D,2026-01-01 00:00:00,Dec-2025,Suresh B.,5.73,4.5,6.5,PASS,0.93,3.5,PASS,94.1,92,PASS,PASS
PHY-0887,BCH-2024-0887,Masala Peanuts,Line E,2026-01-02 00:00:00,Jan-2026,Leena D.,4.73,4.5,6.5,PASS,1.19,3.5,PASS,94.0,92,PASS,PASS
PHY-0888,BCH-2024-0888,Tapioca Crisps,Line F,2026-01-03 00:00:00,Jan-2026,Sagar A.,4.71,4.5,6.5,PASS,1.54,3.5,PASS,94.6,92,PASS,PASS
PHY-0889,BCH-2024-0889,Jackfruit Chips,Line A,2026-01-04 00:00:00,Jan-2026,Priya S.,4.68,4.5,6.5,PASS,0.92,3.5,PASS,95.7,92,PASS,PASS
PHY-0890,BCH-2024-0890,Okra Chips,Line B,2026-01-05 00:00:00,Jan-2026,Anand M.,5.78,4.5,6.5,PASS,1.78,3.5,PASS,92.3,92,PASS,PASS
PHY-0891,BCH-2024-0891,Roasted Corn,Line C,2026-01-07 00:00:00,Jan-2026,Meena R.,5.58,4.5,6.5,PASS,1.12,3.5,PASS,95.8,92,PASS,PASS
PHY-0892,BCH-2024-0892,Chickpea Snacks,Line D,2026-01-08 00:00:00,Jan-2026,Karthik V.,6.22,4.5,6.5,PASS,2.85,3.5,PASS,98.8,92,PASS,PASS
PHY-0893,BCH-2024-0893,Banana Chips,Line E,2026-01-09 00:00:00,Jan-2026,Divya N.,4.96,4.5,6.5,PASS,5.96,3.5,FAIL,93.8,92,PASS,FAIL
PHY-0894,BCH-2024-0894,Sweet Potato Chips,Line F,2026-01-12 00:00:00,Jan-2026,Suresh B.,6.1,4.5,6.5,PASS,1.06,3.5,PASS,93.8,92,PASS,PASS
PHY-0895,BCH-2024-0895,Masala Peanuts,Line A,2026-01-13 00:00:00,Jan-2026,Leena D.,4.73,4.5,6.5,PASS,2.41,3.5,PASS,95.3,92,PASS,PASS
PHY-0896,BCH-2024-0896,Tapioca Crisps,Line B,2026-01-14 00:00:00,Jan-2026,Sagar A.,4.8,4.5,6.5,PASS,2.52,3.5,PASS,94.7,92,PASS,PASS
PHY-0897,BCH-2024-0897,Jackfruit Chips,Line C,2026-01-15 00:00:00,Jan-2026,Priya S.,5.76,4.5,6.5,PASS,3.26,3.5,PASS,94.4,92,PASS,PASS
PHY-0898,BCH-2024-0898,Okra Chips,Line D,2026-01-18 00:00:00,Jan-2026,Anand M.,5.4,4.5,6.5,PASS,1.6,3.5,PASS,91.7,92,FAIL,FAIL
PHY-0899,BCH-2024-0899,Roasted Corn,Line E,2026-01-20 00:00:00,Jan-2026,Meena R.,5.83,4.5,6.5,PASS,3.1,3.5,PASS,97.2,92,PASS,PASS
PHY-0900,BCH-2024-0900,Chickpea Snacks,Line F,2026-01-21 00:00:00,Jan-2026,Karthik V.,5.33,4.5,6.5,PASS,2.64,3.5,PASS,92.4,92,PASS,PASS
PHY-0901,BCH-2024-0901,Banana Chips,Line A,2026-01-23 00:00:00,Jan-2026,Divya N.,5.5,4.5,6.5,PASS,2.82,3.5,PASS,97.8,92,PASS,PASS
PHY-0902,BCH-2024-0902,Sweet Potato Chips,Line B,2026-01-24 00:00:00,Jan-2026,Suresh B.,4.02,4.5,6.5,FAIL,5.8,3.5,FAIL,98.2,92,PASS,FAIL
PHY-0903,BCH-2024-0903,Masala Peanuts,Line C,2026-01-26 00:00:00,Jan-2026,Leena D.,6.06,4.5,6.5,PASS,2.77,3.5,PASS,97.9,92,PASS,PASS
PHY-0904,BCH-2024-0904,Tapioca Crisps,Line D,2026-01-27 00:00:00,Jan-2026,Sagar A.,5.16,4.5,6.5,PASS,2.88,3.5,PASS,83.2,92,FAIL,FAIL
PHY-0905,BCH-2024-0905,Jackfruit Chips,Line E,2026-01-30 00:00:00,Jan-2026,Priya S.,4.6,4.5,6.5,PASS,1.72,3.5,PASS,94.1,92,PASS,PASS
PHY-0906,BCH-2024-0906,Okra Chips,Line F,2026-02-04 00:00:00,Feb-2026,Anand M.,6.03,4.5,6.5,PASS,3.89,3.5,FAIL,94.9,92,PASS,FAIL
PHY-0907,BCH-2024-0907,Roasted Corn,Line A,2026-02-07 00:00:00,Feb-2026,Meena R.,5.37,4.5,6.5,PASS,1.28,3.5,PASS,97.3,92,PASS,PASS
PHY-0908,BCH-2024-0908,Chickpea Snacks,Line B,2026-02-09 00:00:00,Feb-2026,Karthik V.,5.79,4.5,6.5,PASS,2.61,3.5,PASS,93.9,92,PASS,PASS
PHY-0909,BCH-2024-0909,Banana Chips,Line C,2026-02-11 00:00:00,Feb-2026,Divya N.,6.24,4.5,6.5,PASS,1.63,3.5,PASS,93.2,92,PASS,PASS
PHY-0910,BCH-2024-0910,Sweet Potato Chips,Line D,2026-02-12 00:00:00,Feb-2026,Suresh B.,5.19,4.5,6.5,PASS,1.44,3.5,PASS,98.9,92,PASS,PASS
PHY-0911,BCH-2024-0911,Masala Peanuts,Line E,2026-02-13 00:00:00,Feb-2026,Leena D.,5.35,4.5,6.5,PASS,1.45,3.5,PASS,92.5,92,PASS,PASS
PHY-0912,BCH-2024-0912,Tapioca Crisps,Line F,2026-02-14 00:00:00,Feb-2026,Sagar A.,4.73,4.5,6.5,PASS,2.08,3.5,PASS,92.7,92,PASS,PASS
PHY-0913,BCH-2024-0913,Jackfruit Chips,Line A,2026-02-15 00:00:00,Feb-2026,Priya S.,4.85,4.5,6.5,PASS,2.68,3.5,PASS,93.4,92,PASS,PASS
PHY-0914,BCH-2024-0914,Okra Chips,Line B,2026-02-16 00:00:00,Feb-2026,Anand M.,4.7,4.5,6.5,PASS,1.69,3.5,PASS,94.1,92,PASS,PASS
PHY-0915,BCH-2024-0915,Roasted Corn,Line C,2026-02-18 00:00:00,Feb-2026,Meena R.,6.13,4.5,6.5,PASS,1.73,3.5,PASS,99.1,92,PASS,PASS
PHY-0916,BCH-2024-0916,Chickpea Snacks,Line D,2026-02-19 00:00:00,Feb-2026,Karthik V.,6.17,4.5,6.5,PASS,1.01,3.5,PASS,94.2,92,PASS,PASS
PHY-0917,BCH-2024-0917,Banana Chips,Line E,2026-02-20 00:00:00,Feb-2026,Divya N.,5.97,4.5,6.5,PASS,1.91,3.5,PASS,95.4,92,PASS,PASS
PHY-0918,BCH-2024-0918,Sweet Potato Chips,Line F,2026-02-21 00:00:00,Feb-2026,Suresh B.,5.48,4.5,6.5,PASS,1.33,3.5,PASS,94.8,92,PASS,PASS
PHY-0919,BCH-2024-0919,Masala Peanuts,Line A,2026-02-22 00:00:00,Feb-2026,Leena D.,3.48,4.5,6.5,FAIL,7.03,3.5,FAIL,93.3,92,PASS,FAIL
PHY-0920,BCH-2024-0920,Tapioca Crisps,Line B,2026-02-23 00:00:00,Feb-2026,Sagar A.,5.53,4.5,6.5,PASS,3.86,3.5,FAIL,92.2,92,PASS,FAIL
PHY-0921,BCH-2024-0921,Jackfruit Chips,Line C,2026-02-24 00:00:00,Feb-2026,Priya S.,3.53,4.5,6.5,FAIL,2.85,3.5,PASS,93.8,92,PASS,FAIL
PHY-0922,BCH-2024-0922,Okra Chips,Line D,2026-02-25 00:00:00,Feb-2026,Anand M.,4.71,4.5,6.5,PASS,1.55,3.5,PASS,88.1,92,FAIL,FAIL
PHY-0923,BCH-2024-0923,Roasted Corn,Line E,2026-02-26 00:00:00,Feb-2026,Meena R.,3.52,4.5,6.5,FAIL,3.86,3.5,FAIL,96.1,92,PASS,FAIL
PHY-0924,BCH-2024-0924,Chickpea Snacks,Line F,2026-02-27 00:00:00,Feb-2026,Karthik V.,6.09,4.5,6.5,PASS,1.68,3.5,PASS,97.6,92,PASS,PASS
PHY-0925,BCH-2024-0925,Banana Chips,Line A,2026-03-01 00:00:00,Feb-2026,Divya N.,6.01,4.5,6.5,PASS,0.91,3.5,PASS,96.5,92,PASS,PASS
PHY-0926,BCH-2024-0926,Sweet Potato Chips,Line B,2026-03-03 00:00:00,Mar-2026,Suresh B.,4.88,4.5,6.5,PASS,2.25,3.5,PASS,92.8,92,PASS,PASS
PHY-0927,BCH-2024-0927,Masala Peanuts,Line C,2026-03-04 00:00:00,Mar-2026,Leena D.,5.14,4.5,6.5,PASS,2.72,3.5,PASS,98.1,92,PASS,PASS
PHY-0928,BCH-2024-0928,Tapioca Crisps,Line D,2026-03-05 00:00:00,Mar-2026,Sagar A.,5.86,4.5,6.5,PASS,2.33,3.5,PASS,94.1,92,PASS,PASS
PHY-0929,BCH-2024-0929,Jackfruit Chips,Line E,2026-03-06 00:00:00,Mar-2026,Priya S.,5.8,4.5,6.5,PASS,2.33,3.5,PASS,97.3,92,PASS,PASS
PHY-0930,BCH-2024-0930,Okra Chips,Line F,2026-03-07 00:00:00,Mar-2026,Anand M.,5.53,4.5,6.5,PASS,2.14,3.5,PASS,98.6,92,PASS,PASS
PHY-0931,BCH-2024-0931,Roasted Corn,Line A,2026-03-08 00:00:00,Mar-2026,Meena R.,5.99,4.5,6.5,PASS,3.0,3.5,PASS,95.2,92,PASS,PASS
PHY-0932,BCH-2024-0932,Chickpea Snacks,Line B,2026-03-09 00:00:00,Mar-2026,Karthik V.,3.99,4.5,6.5,FAIL,3.28,3.5,PASS,98.1,92,PASS,FAIL
PHY-0933,BCH-2024-0933,Banana Chips,Line C,2026-03-11 00:00:00,Mar-2026,Divya N.,5.31,4.5,6.5,PASS,3.26,3.5,PASS,96.2,92,PASS,PASS
PHY-0934,BCH-2024-0934,Sweet Potato Chips,Line D,2026-03-12 00:00:00,Mar-2026,Suresh B.,6.35,4.5,6.5,PASS,1.03,3.5,PASS,94.6,92,PASS,PASS
PHY-0935,BCH-2024-0935,Masala Peanuts,Line E,2026-03-19 00:00:00,Mar-2026,Leena D.,3.85,4.5,6.5,FAIL,1.77,3.5,PASS,94.0,92,PASS,FAIL
PHY-0936,BCH-2024-0936,Tapioca Crisps,Line F,2026-03-20 00:00:00,Mar-2026,Sagar A.,5.09,4.5,6.5,PASS,3.15,3.5,PASS,98.6,92,PASS,PASS
PHY-0937,BCH-2024-0937,Jackfruit Chips,Line A,2026-03-22 00:00:00,Mar-2026,Priya S.,5.33,4.5,6.5,PASS,2.16,3.5,PASS,95.0,92,PASS,PASS
PHY-0938,BCH-2024-0938,Okra Chips,Line B,2026-03-23 00:00:00,Mar-2026,Anand M.,5.05,4.5,6.5,PASS,1.47,3.5,PASS,93.7,92,PASS,PASS
PHY-0939,BCH-2024-0939,Roasted Corn,Line C,2026-03-24 00:00:00,Mar-2026,Meena R.,5.52,4.5,6.5,PASS,6.36,3.5,FAIL,92.4,92,PASS,FAIL
PHY-0940,BCH-2024-0940,Chickpea Snacks,Line D,2026-03-25 00:00:00,Mar-2026,Karthik V.,5.59,4.5,6.5,PASS,2.13,3.5,PASS,92.3,92,PASS,PASS
PHY-0941,BCH-2024-0941,Banana Chips,Line E,2026-03-26 00:00:00,Mar-2026,Divya N.,4.55,4.5,6.5,PASS,2.16,3.5,PASS,98.9,92,PASS,PASS
PHY-0942,BCH-2024-0942,Sweet Potato Chips,Line F,2026-03-27 00:00:00,Mar-2026,Suresh B.,6.02,4.5,6.5,PASS,2.61,3.5,PASS,97.7,92,PASS,PASS
PHY-0943,BCH-2024-0943,Masala Peanuts,Line A,2026-03-28 00:00:00,Mar-2026,Leena D.,4.7,4.5,6.5,PASS,2.85,3.5,PASS,97.5,92,PASS,PASS
PHY-0944,BCH-2024-0944,Tapioca Crisps,Line B,2026-04-04 00:00:00,Apr-2026,Sagar A.,4.98,4.5,6.5,PASS,2.03,3.5,PASS,94.2,92,PASS,PASS
PHY-0945,BCH-2024-0945,Jackfruit Chips,Line C,2026-04-05 00:00:00,Apr-2026,Priya S.,6.02,4.5,6.5,PASS,1.8,3.5,PASS,97.9,92,PASS,PASS
PHY-0946,BCH-2024-0946,Okra Chips,Line D,2026-04-06 00:00:00,Apr-2026,Anand M.,5.36,4.5,6.5,PASS,2.78,3.5,PASS,93.5,92,PASS,PASS
PHY-0947,BCH-2024-0947,Roasted Corn,Line E,2026-04-07 00:00:00,Apr-2026,Meena R.,5.29,4.5,6.5,PASS,2.82,3.5,PASS,97.6,92,PASS,PASS
PHY-0948,BCH-2024-0948,Chickpea Snacks,Line F,2026-04-08 00:00:00,Apr-2026,Karthik V.,6.28,4.5,6.5,PASS,1.06,3.5,PASS,97.9,92,PASS,PASS
PHY-0949,BCH-2024-0949,Banana Chips,Line A,2026-04-09 00:00:00,Apr-2026,Divya N.,6.16,4.5,6.5,PASS,2.7,3.5,PASS,92.8,92,PASS,PASS
PHY-0950,BCH-2024-0950,Sweet Potato Chips,Line B,2026-04-11 00:00:00,Apr-2026,Suresh B.,4.6,4.5,6.5,PASS,2.47,3.5,PASS,96.5,92,PASS,PASS
PHY-0951,BCH-2024-0951,Masala Peanuts,Line C,2026-04-14 00:00:00,Apr-2026,Leena D.,6.17,4.5,6.5,PASS,2.69,3.5,PASS,97.2,92,PASS,PASS
PHY-0952,BCH-2024-0952,Tapioca Crisps,Line D,2026-04-15 00:00:00,Apr-2026,Sagar A.,5.42,4.5,6.5,PASS,1.79,3.5,PASS,93.5,92,PASS,PASS
PHY-0953,BCH-2024-0953,Jackfruit Chips,Line E,2026-04-16 00:00:00,Apr-2026,Priya S.,5.47,4.5,6.5,PASS,2.22,3.5,PASS,95.1,92,PASS,PASS
PHY-0954,BCH-2024-0954,Okra Chips,Line F,2026-04-17 00:00:00,Apr-2026,Anand M.,4.57,4.5,6.5,PASS,1.18,3.5,PASS,97.0,92,PASS,PASS
PHY-0955,BCH-2024-0955,Roasted Corn,Line A,2026-04-20 00:00:00,Apr-2026,Meena R.,5.31,4.5,6.5,PASS,3.11,3.5,PASS,96.9,92,PASS,PASS
PHY-0956,BCH-2024-0956,Chickpea Snacks,Line B,2026-04-21 00:00:00,Apr-2026,Karthik V.,5.16,4.5,6.5,PASS,2.19,3.5,PASS,95.0,92,PASS,PASS
PHY-0957,BCH-2024-0957,Banana Chips,Line C,2026-04-22 00:00:00,Apr-2026,Divya N.,4.82,4.5,6.5,PASS,1.79,3.5,PASS,93.2,92,PASS,PASS
PHY-0958,BCH-2024-0958,Sweet Potato Chips,Line D,2026-04-27 00:00:00,Apr-2026,Suresh B.,5.3,4.5,6.5,PASS,1.77,3.5,PASS,96.1,92,PASS,PASS
PHY-0959,BCH-2024-0959,Masala Peanuts,Line E,2026-04-28 00:00:00,Apr-2026,Leena D.,5.54,4.5,6.5,PASS,1.33,3.5,PASS,93.5,92,PASS,PASS
PHY-0960,BCH-2024-0960,Tapioca Crisps,Line F,2026-04-29 00:00:00,Apr-2026,Sagar A.,5.26,4.5,6.5,PASS,3.16,3.5,PASS,98.0,92,PASS,PASS
PHY-0961,BCH-2024-0961,Jackfruit Chips,Line A,2026-04-30 00:00:00,Apr-2026,Priya S.,6.37,4.5,6.5,PASS,4.39,3.5,FAIL,93.2,92,PASS,FAIL
PHY-0962,BCH-2024-0962,Okra Chips,Line B,2026-05-01 00:00:00,Apr-2026,Anand M.,4.63,4.5,6.5,PASS,1.08,3.5,PASS,93.9,92,PASS,PASS
PHY-0963,BCH-2024-0963,Roasted Corn,Line C,2026-05-06 00:00:00,May-2026,Meena R.,5.8,4.5,6.5,PASS,2.44,3.5,PASS,93.5,92,PASS,PASS
PHY-0964,BCH-2024-0964,Chickpea Snacks,Line D,2026-05-07 00:00:00,May-2026,Karthik V.,6.27,4.5,6.5,PASS,1.01,3.5,PASS,96.9,92,PASS,PASS
PHY-0965,BCH-2024-0965,Banana Chips,Line E,2026-05-08 00:00:00,May-2026,Divya N.,5.42,4.5,6.5,PASS,2.09,3.5,PASS,97.9,92,PASS,PASS
PHY-0966,BCH-2024-0966,Sweet Potato Chips,Line F,2026-05-09 00:00:00,May-2026,Suresh B.,4.94,4.5,6.5,PASS,2.14,3.5,PASS,95.1,92,PASS,PASS
PHY-0967,BCH-2024-0967,Masala Peanuts,Line A,2026-05-11 00:00:00,May-2026,Leena D.,6.37,4.5,6.5,PASS,1.78,3.5,PASS,93.4,92,PASS,PASS
PHY-0968,BCH-2024-0968,Tapioca Crisps,Line B,2026-05-13 00:00:00,May-2026,Sagar A.,4.26,4.5,6.5,FAIL,1.47,3.5,PASS,92.1,92,PASS,FAIL
PHY-0969,BCH-2024-0969,Jackfruit Chips,Line C,2026-05-15 00:00:00,May-2026,Priya S.,6.4,4.5,6.5,PASS,1.99,3.5,PASS,97.5,92,PASS,PASS
PHY-0970,BCH-2024-0970,Okra Chips,Line D,2026-05-16 00:00:00,May-2026,Anand M.,5.52,4.5,6.5,PASS,2.8,3.5,PASS,96.8,92,PASS,PASS
PHY-0971,BCH-2024-0971,Roasted Corn,Line E,2026-05-18 00:00:00,May-2026,Meena R.,6.03,4.5,6.5,PASS,3.12,3.5,PASS,95.4,92,PASS,PASS
PHY-0972,BCH-2024-0972,Chickpea Snacks,Line F,2026-05-19 00:00:00,May-2026,Karthik V.,4.74,4.5,6.5,PASS,2.0,3.5,PASS,98.2,92,PASS,PASS
PHY-0973,BCH-2024-0973,Banana Chips,Line A,2026-05-20 00:00:00,May-2026,Divya N.,3.99,4.5,6.5,FAIL,2.52,3.5,PASS,96.3,92,PASS,FAIL
PHY-0974,BCH-2024-0974,Sweet Potato Chips,Line B,2026-05-21 00:00:00,May-2026,Suresh B.,3.08,4.5,6.5,FAIL,4.51,3.5,FAIL,94.7,92,PASS,FAIL
PHY-0975,BCH-2024-0975,Masala Peanuts,Line C,2026-05-22 00:00:00,May-2026,Leena D.,4.52,4.5,6.5,PASS,1.93,3.5,PASS,98.4,92,PASS,PASS
PHY-0976,BCH-2024-0976,Tapioca Crisps,Line D,2026-05-23 00:00:00,May-2026,Sagar A.,5.98,4.5,6.5,PASS,2.99,3.5,PASS,93.0,92,PASS,PASS
PHY-0977,BCH-2024-0977,Jackfruit Chips,Line E,2026-05-24 00:00:00,May-2026,Priya S.,6.29,4.5,6.5,PASS,1.29,3.5,PASS,92.3,92,PASS,PASS
PHY-0978,BCH-2024-0978,Okra Chips,Line F,2026-05-25 00:00:00,May-2026,Anand M.,6.37,4.5,6.5,PASS,1.19,3.5,PASS,96.9,92,PASS,PASS
PHY-0979,BCH-2024-0979,Roasted Corn,Line A,2026-05-27 00:00:00,May-2026,Meena R.,4.59,4.5,6.5,PASS,3.15,3.5,PASS,98.2,92,PASS,PASS
PHY-0980,BCH-2024-0980,Chickpea Snacks,Line B,2026-05-28 00:00:00,May-2026,Karthik V.,5.73,4.5,6.5,PASS,2.15,3.5,PASS,97.2,92,PASS,PASS
PHY-0981,BCH-2024-0981,Banana Chips,Line C,2026-05-29 00:00:00,May-2026,Divya N.,5.06,4.5,6.5,PASS,3.09,3.5,PASS,93.6,92,PASS,PASS
PHY-0982,BCH-2024-0982,Sweet Potato Chips,Line D,2026-05-30 00:00:00,May-2026,Suresh B.,6.01,4.5,6.5,PASS,1.92,3.5,PASS,93.5,92,PASS,PASS
